id,cluster_id,x,y,z
806,B,8.76,10.5,14.1
807,B,10.2,12.4,10.5
808,A|1,30.9,30.4,32.0
809,None,38.3,32.2,30.1
810,B,14.9,10.1,9.57
811,C,32.9,30.3,30.4
812,B,10.800000000000002,9.64,12.0
813,B,9.54,9.48,9.379999999999999
814,B,10.1,14.8,8.32
815,B,9.55,12.7,7.6
816,B,9.19,9.09,12.4
817,A,22.499999999999996,31.7,30.2
818,B,9.86,11.3,9.81
819,B,9.19,10.1,9.77
820,B,9.35,11.9,8.17
821,B,11.599999999999998,10.4,9.45
822,B,7.24,12.9,11.5
823,B,8.47,9.38,12.8
824,B,14.0,10.2,10.1
825,B,11.399999999999999,9.58,9.47
826,B,11.100000000000001,10.3,9.83
827,B,8.43,11.200000000000001,8.47
828,B,8.23,9.56,12.1
829,B,10.6,9.89,9.67
830,B,14.499999999999998,9.46,8.97
831,B,13.900000000000002,9.44,10.4
832,B,9.7,10.8,10.5
833,B,9.78,11.9,10.2
834,B,11.499999999999998,10.2,11.6
835,B,12.3,10.0,9.94
836,B,9.58,9.25,10.7
837,B,11.399999999999999,15.3,9.68
838,B,10.3,11.7,10.8
839,B,14.0,9.4,7.67
840,A,26.6,29.2,31.2
841,C,35.1,30.0,29.0
842,B,14.0,10.9,9.82
843,B,14.9,10.8,9.72
844,B,11.8,9.39,12.3
845,B,12.8,10.8,10.8
846,C,34.4,28.3,30.1
847,B,11.599999999999998,9.88,8.41
848,C,34.0,30.5,29.0
849,B,11.8,8.42,9.32
850,B,10.2,10.9,10.5
851,B,8.86,9.63,12.8
852,B,12.2,10.9,9.9
853,B,13.5,8.76,10.2
854,C,35.2,29.7,30.4
855,B,11.200000000000001,10.4,9.74
856,B,11.499999999999998,8.53,10.3
857,B,12.8,10.4,8.28
858,B,11.3,8.6,10.4
859,B,10.2,10.2,9.35
860,None,20.3,29.7,30.8
861,A|1,28.999999999999996,30.2,30.7
862,A,26.2,29.5,30.6
863,C,33.6,30.099999999999998,30.1
864,B,11.699999999999998,9.31,12.0
865,B,8.51,13.8,10.7
866,B,13.900000000000002,10.4,10.5
867,B,9.64,11.200000000000001,9.72
868,A,25.9,30.3,30.4
869,A|1,31.5,31.5,30.0
870,B,13.900000000000002,12.7,9.93
871,B,10.900000000000002,8.9,9.13
872,B,10.800000000000002,13.099999999999998,8.69
873,B,13.0,9.33,10.7
874,B,10.900000000000002,11.8,8.9
875,B,10.6,11.1,10.2
876,B,8.48,11.1,9.37
877,B,9.95,9.29,11.1
878,B,9.26,8.47,13.6
879,B,12.2,9.83,9.18
880,B,9.18,11.9,10.9
881,B,10.3,11.200000000000001,12.0
882,B,10.2,10.3,12.3
883,B,14.599999999999998,8.04,8.71
884,B,8.66,7.94,10.3
885,B,11.499999999999998,9.98,9.63
886,B,14.2,11.6,10.1
887,B,11.599999999999998,10.4,9.88
888,A,24.5,29.1,31.6
889,A|1,29.499999999999996,30.4,29.8
890,B,9.76,10.2,10.8
891,B,13.6,10.0,9.81
892,B,11.9,9.71,8.370000000000001
893,B,11.3,10.3,9.04
894,B,10.900000000000002,11.6,14.6
895,B,8.95,11.9,11.1
896,B,9.36,8.77,9.26
897,B,10.5,10.1,14.5
898,A,27.3,30.5,29.1
899,B,9.05,9.7,11.2
900,None,20.3,27.6,31.5
901,B,9.56,8.48,9.86
902,B,10.800000000000002,9.89,13.3
903,C,33.5,30.6,30.3
904,A|1,31.9,31.5,31.3
905,B,13.0,9.21,10.3
906,B,9.5,9.19,11.3
907,B,11.3,12.3,10.9
908,B,10.7,9.84,9.84
909,A|1,29.499999999999996,29.9,28.6
910,B,9.8,12.6,13.0
911,B,10.6,10.6,12.2
912,B,9.58,9.07,9.3
913,B,12.0,10.6,9.63
914,C,39.1,29.8,30.6
915,A|1,31.2,31.5,30.4
916,B,9.46,10.8,13.0
917,C,36.5,30.0,29.6
918,B,8.46,11.0,12.5
919,C,32.4,29.7,29.0
920,A|1,27.9,28.5,29.6
921,B,10.2,14.5,8.98
922,A|1,29.3,28.5,31.3
923,A,26.5,30.4,29.7
924,B,11.100000000000001,12.0,10.2
925,B,9.17,8.85,15.0
926,A,27.4,29.9,30.8
927,B,8.17,10.6,9.77
928,B,10.4,8.7,12.7
929,B,10.900000000000002,8.56,9.75
930,A|1,29.400000000000002,31.1,30.7
931,A|1,30.4,27.6,30.6
932,B,9.91,13.0,9.41
933,A,26.5,32.3,29.2
934,A,26.5,29.2,30.7
935,B,10.0,7.96,9.37
936,B,13.800000000000002,11.200000000000001,11.1
937,B,13.4,11.9,11.6
938,B,9.23,10.8,10.3
939,A|1,30.8,29.9,30.5
940,B,9.32,8.71,9.71
941,A,26.3,30.4,28.5
942,B,12.5,8.64,11.5
943,B,12.0,8.69,9.47
944,B,11.100000000000001,9.86,7.68
945,A|1,28.4,27.7,29.5
946,B,13.0,10.1,9.29
947,C,34.4,31.5,28.2
948,B,7.48,9.52,8.86
949,B,9.68,9.810000000000002,12.1
950,B,11.599999999999998,12.7,8.97
951,B,8.85,10.0,9.43
952,B,10.800000000000002,12.9,10.8
953,B,9.86,7.58,10.599999999999998
954,B,8.22,12.0,10.3
955,B,11.599999999999998,8.97,8.460000000000003
956,A,24.1,30.2,29.9
957,A|1,30.7,32.9,30.7
958,B,10.1,10.8,10.3
959,B,10.6,14.399999999999999,10.0
960,A,27.0,33.4,30.9
961,B,13.4,9.44,10.0
962,B,9.25,9.37,8.56
963,B,12.1,9.71,10.3
964,B,12.8,10.2,9.34
965,B,13.2,9.530000000000001,9.6
966,B,8.56,10.5,10.4
967,B,9.16,9.56,8.91
968,B,8.21,13.4,9.63
969,C,37.9,29.4,29.5
970,B,10.4,10.7,13.4
971,B,10.4,10.4,9.27
972,A|1,30.2,30.0,29.2
973,A|1,28.100000000000005,30.8,30.1
974,B,12.3,10.0,8.79
975,None,32.3,18.2,31.4
976,C,36.6,32.1,30.6
977,B,12.4,10.9,12.1
978,C,33.3,29.4,28.6
979,B,9.94,14.6,9.83
980,B,8.84,8.79,10.3
981,B,9.12,8.82,13.4
982,None,29.3,19.6,14.1
983,B,8.25,10.3,13.199999999999998
984,B,11.699999999999998,8.71,9.97
985,B,12.4,10.6,10.599999999999998
986,B,12.4,10.0,9.02
987,B,10.900000000000002,10.6,13.199999999999998
988,B,8.9,12.8,9.8
989,B,12.6,10.9,9.89
990,B,11.399999999999999,8.87,9.1
991,B,11.8,10.5,14.3
992,B,9.81,14.7,10.2
993,B,7.78,10.5,8.890000000000002
994,C,33.1,29.0,29.3
995,B,11.100000000000001,13.4,9.69
996,A,22.000000000000004,29.7,30.4
997,B,11.399999999999999,12.5,9.21
998,C,35.1,28.799999999999997,30.3
999,C,37.6,29.0,28.9
1000,B,13.2,10.9,10.8
1001,B,11.000000000000002,12.6,9.93
1002,B,11.599999999999998,10.7,10.5
1003,A|1,29.1,29.4,29.4
1004,None,21.800000000000004,28.9,28.9
1005,B,8.27,9.69,9.93
1006,A|1,28.799999999999997,30.3,30.5
1007,B,13.5,10.2,10.3
1008,C,33.4,29.1,32.4
1009,B,10.2,9.85,8.88
1010,B,11.8,11.8,10.4
1011,B,9.27,13.2,10.599999999999998
1012,B,8.41,10.9,10.8
1013,A|1,30.2,28.5,28.5
1014,B,8.21,11.200000000000001,10.8
1015,B,10.1,9.43,10.5
1016,B,11.200000000000001,11.200000000000001,9.57
1017,B,10.1,11.200000000000001,9.89
1018,A,26.6,30.5,28.6
1019,A|1,29.899999999999995,29.5,29.8
1020,B,10.4,10.8,12.7
1021,A,26.3,30.0,28.4
1022,A|1,31.1,29.3,32.4
1023,B,8.48,9.56,12.1
1024,C,34.5,30.9,30.9
1025,B,12.4,8.75,9.01
1026,B,12.0,10.1,11.2
1027,B,12.8,10.6,11.1
1028,B,10.1,12.8,10.1
1029,B,11.699999999999998,12.3,10.2
1030,B,13.900000000000002,9.95,8.12
1031,A|1,28.900000000000002,30.099999999999998,30.2
1032,B,12.5,9.43,11.2
1033,B,9.59,10.1,9.75
1034,B,9.7,10.8,11.2
1035,B,10.5,9.77,12.0
1036,A|1,30.5,30.7,30.7
1037,B,10.5,9.020000000000001,9.78
1038,C,33.3,30.3,28.8
1039,B,10.6,13.7,9.32
1040,A|1,32.0,28.9,28.3
1041,B,10.3,12.0,11.0
1042,A|1,30.7,29.4,29.6
1043,A|1,30.8,30.6,30.4
1044,A|1,29.8,29.5,28.8
1045,B,8.57,10.8,8.64
1046,B,9.69,11.0,9.19
1047,B,9.99,12.6,9.83
1048,B,13.1,11.0,10.7
1049,B,9.62,10.4,14.3
1050,B,9.44,14.0,10.0
1051,B,10.6,9.01,7.44
1052,A|1,31.3,27.7,30.7
1053,B,13.6,8.19,9.09
1054,A,26.7,30.099999999999998,29.9
1055,A|1,28.300000000000004,30.3,31.5
1056,B,9.19,8.3,10.2
1057,A,24.7,30.0,29.9
1058,B,10.7,9.84,10.7
1059,A|1,29.199999999999996,31.8,31.3
1060,B,10.1,10.6,15.4
1061,B,10.800000000000002,12.8,9.78
1062,B,10.3,11.3,8.96
1063,B,12.9,10.3,11.0
1064,B,10.3,10.5,13.4
1065,B,8.65,9.13,9.67
1066,B,11.3,11.1,8.2
1067,A|1,29.400000000000002,29.7,31.0
1068,A,22.499999999999996,29.6,30.8
1069,B,9.58,9.58,13.8
1070,C,35.9,30.3,31.4
1071,B,10.3,11.6,9.21
1072,A,23.3,29.9,28.7
1073,B,9.2,8.88,11.7
1074,B,8.59,13.6,11.1
1075,A|1,31.1,30.4,29.0
1076,B,11.3,10.2,14.2
1077,B,7.64,10.8,12.0
1078,A,25.4,30.099999999999998,30.9
1079,B,12.7,11.4,9.49
1080,B,7.919999999999999,11.4,13.5
1081,B,10.4,8.510000000000002,12.8
1082,B,9.98,10.1,12.7
1083,B,9.95,9.24,11.1
1084,B,9.93,8.78,11.6
1085,C,33.9,29.5,30.0
1086,B,11.399999999999999,10.5,9.29
1087,B,9.02,10.6,10.9
1088,A,24.4,31.0,28.4
1089,C,35.7,30.6,29.9
1090,B,8.5,6.88,8.67
1091,B,12.7,10.2,10.2
1092,C,32.8,29.0,28.1
1093,C,32.2,29.4,31.4
1094,B,11.200000000000001,10.8,10.1
1095,B,11.200000000000001,10.3,10.5
1096,B,9.15,9.300000000000002,13.0
1097,B,9.74,11.200000000000001,10.2
1098,A,24.0,30.0,30.6
1099,B,13.3,11.200000000000001,9.66
1100,B,9.89,10.5,9.49
1101,B,11.3,12.6,9.43
1102,A,25.4,30.0,30.1
1103,B,9.88,11.1,11.9
1104,C,33.1,28.6,28.1
1105,B,13.2,11.8,10.0
1106,C,35.7,31.4,31.7
1107,A|1,30.0,32.3,29.5
1108,A,20.5,31.1,31.5
1109,B,13.3,9.09,9.47
1110,B,8.88,9.0,9.62
1111,A|1,31.6,28.7,29.8
1112,B,12.2,12.3,9.21
1113,B,9.32,13.7,11.5
1114,B,13.6,11.0,9.5
1115,A|1,31.1,28.5,32.6
1116,B,9.64,10.6,9.89
1117,B,11.3,11.0,10.599999999999998
1118,B,11.9,10.4,10.8
1119,B,10.6,12.3,10.4
1120,B,7.66,8.85,11.9
1121,B,9.39,11.9,10.2
1122,A|1,29.8,31.5,30.7
1123,B,10.800000000000002,10.1,11.0
1124,B,9.91,9.05,9.11
1125,B,10.7,10.8,9.23
1126,B,9.59,9.64,10.7
1127,B,10.2,10.0,9.12
1128,B,9.18,12.2,12.3
1129,B,11.599999999999998,9.09,9.0
1130,B,9.86,9.44,11.0
1131,C,36.2,31.3,29.5
1132,A|1,27.9,28.799999999999997,28.9
1133,B,8.97,10.1,12.4
1134,B,10.6,12.6,11.7
1135,B,12.7,12.0,10.2
1136,B,10.1,12.8,11.3
1137,A|1,28.599999999999998,29.2,30.5
1138,B,13.0,11.5,11.3
1139,B,8.97,8.93,11.7
1140,B,14.599999999999998,9.65,9.63
1141,B,10.4,13.099999999999998,10.4
1142,B,9.95,10.2,13.3
1143,B,11.100000000000001,12.1,9.65
1144,A|1,29.3,30.6,30.5
1145,A|1,28.599999999999998,28.0,28.9
1146,A,25.9,30.6,27.9
1147,B,10.900000000000002,11.7,10.2
1148,B,10.3,8.75,9.6
1149,B,12.2,11.0,10.1
1150,B,9.99,13.6,9.69
1151,B,9.76,9.04,11.4
1152,A,22.299999999999997,29.9,29.7
1153,B,11.000000000000002,9.23,9.83
1154,A|1,30.3,30.0,29.4
1155,B,11.000000000000002,12.7,8.84
1156,B,8.43,9.99,8.890000000000002
1157,B,9.37,10.9,10.4
1158,C,33.6,28.7,29.7
1159,B,9.96,10.2,12.4
1160,B,11.100000000000001,11.4,7.68
1161,B,10.1,11.0,10.1
1162,B,10.6,10.5,12.7
1163,B,10.7,9.9,10.2
1164,B,9.92,10.1,10.3
1165,B,10.5,8.88,11.9
1166,A|1,28.500000000000004,30.6,29.5
1167,A|1,29.3,31.1,28.1
1168,A|1,31.2,27.6,28.6
1169,B,9.76,9.37,13.1
1170,C,33.2,29.1,32.2
1171,B,8.72,10.6,11.4
1172,C,35.1,29.4,30.5
1173,B,13.1,8.64,9.27
1174,B,8.58,11.3,14.0
1175,B,9.6,10.3,13.5
1176,B,9.44,11.7,8.5
1177,B,10.900000000000002,8.47,10.7
1178,B,9.89,9.75,9.56
1179,B,14.1,9.74,10.8
1180,B,10.800000000000002,11.200000000000001,10.599999999999998
1181,B,10.3,9.45,12.9
1182,B,8.94,9.99,11.6
1183,A|1,28.500000000000004,30.7,30.2
1184,B,11.399999999999999,12.7,10.599999999999998
1185,B,9.41,8.52,9.82
1186,C,33.3,29.0,28.8
1187,A,26.2,28.5,30.0
1188,B,9.06,13.6,9.44
1189,A|1,28.500000000000004,29.3,30.3
1190,B,10.2,9.41,10.5
1191,B,10.5,11.8,8.08
1192,B,10.900000000000002,9.5,10.0
1193,A|1,31.2,29.9,29.3
1194,C,32.2,29.1,29.5
1195,B,12.2,9.03,8.11
1196,B,11.3,10.0,10.9
1197,C,33.3,30.6,28.9
1198,A,26.0,28.5,30.5
1199,B,9.76,10.5,9.73
1200,C,32.2,31.4,31.4
1201,B,11.000000000000002,11.4,10.8
1202,B,8.68,14.1,8.33
1203,C,35.4,30.6,30.4
1204,C,33.3,30.7,31.9
1205,B,11.000000000000002,12.7,12.1
1206,B,12.1,12.5,11.1
1207,A,23.8,30.4,31.100000000000005
1208,B,9.49,13.5,10.3
1209,B,9.23,10.1,9.67
1210,B,11.499999999999998,10.6,9.3
1211,B,9.69,8.39,12.7
1212,B,9.23,9.52,12.1
1213,A|1,28.700000000000003,32.4,30.0
1214,B,10.5,10.8,10.0
1215,C,33.9,29.9,30.4
1216,B,11.100000000000001,9.31,9.15
1217,A|1,32.1,28.9,31.5
1218,B,9.38,10.1,13.7
1219,B,13.1,9.28,10.1
1220,A,24.2,29.8,30.5
1221,B,10.2,10.7,9.64
1222,B,9.64,10.5,12.5
1223,C,32.9,28.9,31.2
1224,B,8.6,12.5,10.4
1225,B,14.0,10.7,10.0
1226,None,41.0,30.9,28.4
1227,B,9.78,8.03,9.93
1228,B,13.2,10.5,10.0
1229,B,9.13,9.58,10.9
1230,A|1,30.2,30.099999999999998,29.7
1231,C,32.4,29.6,28.7
1232,A,27.7,30.6,30.3
1233,B,9.89,14.399999999999999,11.5
1234,B,11.699999999999998,12.0,10.3
1235,B,8.28,12.1,11.6
1236,B,10.7,8.44,10.599999999999998
1237,B,9.45,9.89,9.82
1238,B,13.6,8.41,11.3
1239,B,9.45,10.9,13.3
1240,C,34.4,30.099999999999998,30.0
1241,B,8.12,7.52,9.69
1242,B,13.4,9.08,11.5
1243,B,9.33,10.6,9.27
1244,B,9.11,10.5,9.31
1245,B,9.8,11.200000000000001,9.789999999999997
1246,B,12.7,10.8,8.82
1247,C,34.5,30.2,29.9
1248,A|1,30.6,28.5,32.4
1249,B,9.03,9.84,8.63
1250,B,9.63,13.0,10.5
1251,A|1,28.599999999999998,30.6,28.5
1252,B,9.47,9.13,9.77
1253,B,10.2,9.670000000000002,9.68
1254,B,10.6,10.2,11.3
1255,B,10.6,10.8,12.6
1256,B,9.2,14.3,9.92
1257,B,12.8,10.6,10.2
1258,B,9.98,9.34,9.379999999999999
1259,B,9.75,10.7,11.1
1260,B,9.85,8.97,11.8
1261,B,10.2,10.6,7.51
1262,B,12.1,10.1,10.5
1263,B,10.5,9.84,11.0
1264,B,10.5,11.0,13.8
1265,A|1,29.199999999999996,29.3,30.4
1266,A,27.2,31.7,29.4
1267,B,9.71,10.1,11.4
1268,B,10.2,9.75,9.42
1269,B,9.31,12.6,8.97
1270,B,10.1,11.8,10.2
1271,B,8.17,10.0,9.870000000000001
1272,B,9.33,11.4,9.9
1273,C,34.8,30.2,30.3
1274,B,8.36,11.0,10.9
1275,B,12.9,9.06,7.02
1276,B,11.3,9.78,10.9
1277,B,9.59,12.9,10.3
1278,B,12.7,10.8,9.68
1279,B,11.200000000000001,9.54,9.23
1280,A|1,30.4,28.6,29.8
1281,B,9.01,12.5,9.24
1282,B,13.0,10.8,9.91
1283,B,9.77,10.2,10.3
1284,C,34.0,31.4,28.5
1285,B,11.200000000000001,10.8,10.1
1286,B,10.5,7.0,8.97
1287,A|1,28.300000000000004,31.5,30.5
1288,B,11.3,7.95,13.7
1289,A|1,30.5,28.799999999999997,30.1
1290,B,8.79,13.3,8.79
1291,B,12.7,10.1,9.51
1292,B,8.16,9.64,9.97
1293,B,9.49,11.0,11.5
1294,B,8.78,10.4,9.24
1295,B,9.06,13.7,9.32
1296,B,14.9,10.1,9.59
1297,B,13.0,10.3,11.1
1298,B,10.0,13.3,10.1
1299,B,9.48,11.8,7.31
1300,B,9.26,8.81,9.12
1301,A,27.2,31.1,31.0
1302,B,10.6,9.9,9.86
1303,B,11.9,9.54,10.3
1304,A,26.9,29.4,31.5
1305,A|1,29.6,30.3,29.4
1306,B,9.56,10.4,13.1
1307,C,32.4,28.7,29.5
1308,B,14.2,10.2,10.1
1309,B,9.04,9.42,14.2
1310,A|1,30.7,29.0,29.7
1311,B,11.699999999999998,9.51,11.6
1312,A,27.0,31.0,32.5
1313,B,13.1,8.7,10.5
1314,B,10.6,12.0,12.4
1315,A|1,32.0,30.3,30.5
1316,B,8.91,12.2,8.91
1317,C,33.1,31.3,29.6
1318,B,13.0,11.4,10.4
1319,B,10.2,13.099999999999998,9.03
1320,B,9.06,10.7,10.599999999999998
1321,A|1,29.3,32.2,32.3
1322,A|1,29.699999999999996,30.0,30.0
1323,B,12.1,10.1,9.85
1324,A|1,31.4,29.9,29.0
1325,B,13.0,10.6,9.56
1326,B,11.100000000000001,9.87,9.75
1327,A|1,32.0,30.2,29.6
1328,B,11.000000000000002,10.4,13.6
1329,A,26.0,30.9,30.1
1330,B,9.47,10.2,8.99
1331,B,10.0,12.4,9.9
1332,B,9.02,12.5,8.99
1333,B,11.9,9.88,11.7
1334,B,11.200000000000001,10.3,11.6
1335,A|1,31.9,28.799999999999997,30.0
1336,B,13.4,10.4,11.9
1337,A,24.6,30.9,31.3
1338,B,10.2,10.4,11.5
1339,B,9.82,9.73,10.1
1340,A|1,31.0,30.9,30.6
1341,B,10.7,12.1,11.5
1342,B,12.8,10.9,13.4
1343,B,9.03,8.77,12.2
1344,B,9.03,10.2,8.7
1345,C,32.9,29.1,30.4
1346,B,9.99,9.52,9.12
1347,B,10.1,13.7,8.95
1348,A,24.7,29.4,30.3
1349,B,10.5,9.38,12.3
1350,B,8.72,8.64,10.1
1351,B,9.88,10.8,14.1
1352,B,11.399999999999999,11.4,9.89
1353,B,13.4,10.7,8.84
1354,B,10.900000000000002,9.78,10.4
1355,B,9.21,8.37,8.88
1356,A|1,31.8,29.2,31.7
1357,B,9.74,9.8,8.82
1358,B,8.77,9.47,9.870000000000001
1359,B,11.699999999999998,9.28,12.7
1360,B,9.99,9.82,14.3
1361,B,10.5,10.0,9.83
1362,A|1,31.4,30.8,32.6
1363,B,11.599999999999998,14.1,11.0
1364,B,15.5,9.7,10.2
1365,A|1,29.6,30.2,30.1
1366,B,13.4,9.92,9.49
1367,B,10.4,8.23,8.51
1368,B,11.8,9.99,9.92
1369,B,9.97,9.96,11.3
1370,B,9.0,13.6,10.7
1371,B,13.0,10.9,9.77
1372,B,13.3,10.3,10.5
1373,A|1,28.500000000000004,30.6,30.0
1374,B,13.2,9.4,8.94
1375,C,32.2,31.6,29.5
1376,B,13.800000000000002,8.71,9.74
1377,B,13.7,9.01,11.0
1378,A|1,28.900000000000002,27.7,32.4
1379,B,10.7,10.1,10.3
1380,A|1,28.300000000000004,29.8,30.2
1381,B,10.7,14.2,9.8
1382,B,9.7,11.3,10.1
1383,C,32.9,30.4,29.4
1384,B,9.54,13.2,10.9
1385,B,12.3,11.200000000000001,11.4
1386,B,13.2,8.43,9.22
1387,B,10.7,9.84,10.3
1388,B,9.24,10.1,9.42
1389,B,10.0,10.4,10.1
1390,B,9.11,12.6,12.4
1391,B,9.52,13.9,10.4
1392,B,10.800000000000002,12.6,10.4
1393,A,25.8,29.9,28.8
1394,A,26.8,31.2,28.6
1395,B,10.4,10.4,11.0
1396,A|1,28.2,29.5,29.5
1397,B,9.18,8.46,10.599999999999998
1398,B,11.9,11.3,10.0
1399,B,10.6,10.1,11.5
1400,B,10.4,13.099999999999998,10.4
1401,B,9.75,11.1,10.1
1402,A|1,29.199999999999996,29.6,30.4
1403,C,32.3,30.0,29.8
1404,B,8.96,9.43,12.5
1405,B,14.299999999999999,10.6,9.35
1406,A,25.5,28.7,32.0
1407,B,9.09,10.7,10.2
1408,A,26.2,30.7,31.100000000000005
1409,C,32.9,27.6,31.9
1410,B,8.25,8.39,13.3
1411,B,11.9,10.4,9.459999999999999
1412,B,10.1,10.1,9.7
1413,A|1,29.899999999999995,30.099999999999998,28.4
1414,B,11.599999999999998,9.51,9.86
1415,B,10.6,9.5,10.2
1416,B,12.5,10.1,8.71
1417,C,32.9,30.6,30.6
1418,B,13.6,8.2,10.1
1419,B,12.3,10.3,11.6
1420,B,9.36,10.5,12.5
1421,B,9.73,8.99,11.5
1422,B,8.74,7.9,11.5
1423,B,10.5,10.4,14.6
1424,A|1,30.7,29.8,31.7
1425,B,12.8,11.1,10.3
1426,A,27.5,32.3,31.0
1427,A,24.3,31.6,29.1
1428,A,22.799999999999997,32.1,30.5
1429,B,11.000000000000002,9.05,8.18
1430,B,11.100000000000001,10.7,8.810000000000002
1431,B,12.0,9.13,9.97
1432,B,12.8,10.4,10.8
1433,B,10.2,13.8,10.0
1434,B,12.3,10.5,11.1
1435,B,9.8,10.2,11.2
1436,B,9.81,10.3,9.15
1437,B,9.6,10.4,8.87
1438,B,9.65,10.4,12.5
1439,B,10.3,12.2,9.0
1440,B,9.98,11.5,10.5
1441,B,12.5,10.8,10.2
1442,C,34.3,30.099999999999998,29.5
1443,None,21.7,30.099999999999998,31.3
1444,B,9.02,11.200000000000001,14.5
1445,B,10.4,10.1,11.3
1446,B,14.0,10.3,8.08
1447,C,34.2,30.3,28.3
1448,B,9.04,9.04,11.3
1449,C,33.4,27.6,30.0
1450,B,10.2,11.7,10.1
1451,B,10.900000000000002,11.9,10.2
1452,A,27.4,29.7,30.6
1453,A,27.0,29.6,31.7
1454,B,9.62,13.6,9.84
1455,B,13.900000000000002,11.5,9.82
1456,B,8.58,10.3,10.8
1457,B,8.34,9.69,10.3
1458,B,13.7,9.94,7.92
1459,A|1,28.599999999999998,31.0,28.7
1460,C,33.8,31.3,30.8
1461,B,14.2,9.21,9.2
1462,B,9.5,11.5,11.3
1463,C,33.7,28.799999999999997,29.4
1464,C,33.6,29.8,28.3
1465,C,34.7,29.2,28.9
1466,B,10.4,11.4,9.52
1467,C,32.8,29.8,29.9
1468,B,9.64,8.78,12.5
1469,B,9.78,9.530000000000001,10.1
1470,B,10.1,11.7,14.1
1471,A|1,29.699999999999996,31.3,29.8
1472,A|1,30.2,29.2,31.4
1473,B,9.64,12.6,10.1
1474,A,25.3,32.2,29.0
1475,B,12.0,14.7,11.5
1476,B,8.53,11.9,9.33
1477,B,15.3,8.07,10.2
1478,A|1,30.9,29.5,31.0
1479,None,34.4,7.1,9.92
1480,B,9.77,8.44,9.44
1481,B,10.6,11.200000000000001,14.0
1482,C,33.1,29.7,30.7
1483,B,14.0,9.89,9.25
1484,A,26.9,30.3,28.5
1485,B,11.499999999999998,9.35,7.96
1486,B,12.0,9.34,9.58
1487,C,32.5,29.0,30.1
1488,B,13.0,11.0,9.06
1489,B,10.0,9.57,11.0
1490,A|1,29.3,31.0,28.7
1491,A|1,29.499999999999996,29.1,30.2
1492,B,9.44,10.3,12.7
1493,B,12.1,11.200000000000001,9.870000000000001
1494,B,9.97,11.6,13.8
1495,B,8.88,9.32,9.64
1496,C,37.1,31.1,31.9
1497,A|1,29.400000000000002,31.0,30.7
1498,A,26.4,31.3,29.5
1499,B,11.8,11.9,14.9
1500,C,38.2,29.0,32.5
1501,B,8.73,10.3,10.599999999999998
1502,B,10.0,12.5,10.9
1503,C,34.5,29.1,33.0
1504,B,13.2,10.7,10.8
1505,B,9.9,12.5,10.2
1506,B,10.4,11.4,10.7
1507,B,7.37,10.4,10.9
1508,None,28.300000000000004,19.3,20.1
1509,B,10.6,13.4,10.1
1510,C,34.7,29.8,30.1
1511,B,11.499999999999998,10.3,9.63
1512,B,11.000000000000002,14.1,10.9
1513,B,10.1,12.2,10.599999999999998
1514,B,8.81,10.6,14.9
1515,C,34.1,30.5,30.1
1516,B,10.2,11.7,10.1
1517,B,10.3,10.1,11.0
1518,C,34.6,30.4,29.3
1519,B,8.87,8.58,14.0
1520,B,8.92,10.5,8.77
1521,B,8.98,8.08,9.61
1522,B,10.5,12.7,9.09
1523,B,9.82,8.7,9.42
1524,B,9.65,13.6,9.73
1525,B,11.200000000000001,11.200000000000001,9.76
1526,B,11.000000000000002,10.8,12.6
1527,B,10.3,11.9,8.370000000000001
1528,B,12.1,10.9,11.3
1529,C,33.3,29.7,30.8
1530,C,36.7,30.5,31.2
1531,B,8.14,13.4,9.14
1532,A|1,27.800000000000004,27.8,29.2
1533,C,34.3,28.7,30.6
1534,B,13.7,9.44,9.59
1535,B,10.2,11.1,10.8
1536,B,13.0,11.0,8.96
1537,A|1,31.2,30.0,31.100000000000005
1538,B,9.54,10.8,9.43
1539,B,12.1,9.35,9.26
1540,A,27.0,29.3,30.2
1541,B,10.900000000000002,11.3,11.7
1542,B,14.1,10.5,10.7
1543,B,10.900000000000002,13.099999999999998,9.789999999999997
1544,C,33.0,29.3,30.2
1545,B,10.800000000000002,10.1,10.9
1546,B,8.43,13.4,9.9
1547,B,10.4,9.300000000000002,10.5
1548,B,11.399999999999999,13.0,9.85
1549,B,12.4,11.0,8.79
1550,None,12.3,17.1,29.5
1551,A,27.0,31.0,29.5
1552,B,9.43,13.6,9.89
1553,B,11.499999999999998,10.9,8.450000000000001
1554,B,8.88,10.3,10.7
1555,B,9.07,13.5,12.1
1556,B,11.100000000000001,10.2,12.9
1557,None,41.5,9.2,33.2
1558,B,13.4,8.62,9.83
1559,B,11.499999999999998,13.5,8.53
1560,B,13.7,11.1,9.29
1561,B,10.0,9.55,12.3
1562,B,10.7,14.0,10.2
1563,B,9.46,12.9,9.31
1564,B,12.8,8.44,10.1
1565,B,8.71,11.5,9.379999999999999
1566,B,13.1,12.4,10.599999999999998
1567,A,27.5,32.2,29.7
1568,B,9.37,9.55,13.199999999999998
1569,A|1,30.3,29.4,31.2
1570,A|1,30.8,30.4,29.0
1571,B,10.1,9.33,9.83
1572,B,12.7,10.6,9.64
1573,A|1,31.4,30.8,29.3
1574,B,9.04,12.4,10.5
1575,B,14.499999999999998,10.9,10.2
1576,C,33.9,28.2,29.5
1577,None,15.9,30.8,6.38
1578,B,11.000000000000002,9.64,14.0
1579,A|1,29.400000000000002,29.6,29.9
