id,cluster_id,x,y,z
754,"(A|1,C)",34.8,30.099999999999998,31.9
755,E,6.840000000000001,8.45,17.6
756,B,9.84,13.3,11.3
757,G,10.900000000000002,19.1,3.79
758,B,10.2,11.4,10.0
759,D,15.3,10.4,9.26
760,A,18.5,31.7,31.6
761,B,10.1,9.670000000000002,10.3
762,A,22.700000000000003,30.5,30.3
763,B|1,9.69,9.9,12.0
764,A,19.7,28.4,27.9
765,B|1,9.89,9.22,14.6
766,B|1,11.399999999999999,12.4,14.2
767,B,10.2,10.3,11.5
768,B|1,9.55,6.59,11.9
769,B|1|1,8.45,11.5,17.1
770,B|1,9.35,10.4,12.5
771,F,16.9,5.82,10.7
772,G,9.56,17.1,7.99
773,B|1,9.82,9.59,14.7
774,B,11.599999999999998,11.1,9.34
775,B,10.1,9.01,9.12
776,G,9.29,16.4,5.219999999999999
777,B,11.100000000000001,9.59,8.78
778,"(A|1,C)",36.7,31.4,31.2
779,G,10.6,18.4,9.12
780,B|2,10.7,16.3,9.41
781,"(A|1,C)",37.1,29.5,32.3
782,A,21.5,28.4,29.9
783,E,6.38,9.26,18.7
784,A,19.4,28.5,30.8
785,A,21.1,29.6,31.6
786,"(A|1,C)",37.6,29.0,29.9
787,B,8.93,8.86,9.92
788,B,8.67,9.670000000000002,10.5
789,B,9.87,9.33,10.2
790,B,9.71,11.5,11.1
791,B,9.72,14.2,10.8
792,E,3.1,9.57,18.8
793,D,14.599999999999998,10.7,11.2
794,D,16.8,9.57,8.75
795,D,16.1,9.92,9.950000000000001
796,B|2,8.65,16.3,8.75
797,B,10.2,8.04,8.94
798,B,9.58,10.1,10.3
799,G,10.900000000000002,17.4,4.210000000000001
800,"(A|1,C)",33.6,30.0,29.8
801,A,22.099999999999998,29.8,29.4
802,B|1|1,9.39,9.810000000000002,15.2
803,A,24.4,30.7,31.2
804,B,10.3,9.12,11.5
805,B|2,9.44,16.3,10.599999999999998
806,B,10.800000000000002,8.86,10.1
807,B,7.69,8.76,9.69
808,B,8.57,9.25,10.7
809,"(A|1,C)",37.4,29.2,31.100000000000005
810,E,6.31,10.4,17.5
811,B,9.14,9.66,10.3
812,"(A|1,C)",36.8,29.3,28.9
813,D,16.6,13.4,7.85
814,B,10.3,13.8,9.7
815,A,21.600000000000005,31.2,30.2
816,D,17.3,9.25,8.48
817,B,9.67,9.32,9.69
818,B,10.7,8.73,9.03
819,B,10.3,10.9,11.0
820,F,18.4,6.48,10.5
821,"(A|1,C)",36.1,30.2,28.4
822,"(A|1,C)",33.4,31.4,33.2
823,B|1,10.1,10.1,13.0
824,B,11.499999999999998,11.6,11.4
825,E,6.070000000000001,7.61,18.3
826,D,16.8,10.3,9.19
827,B|1|1,9.59,9.59,16.799999999999997
828,A,21.800000000000004,29.1,28.2
829,E,7.47,9.42,17.8
830,B|1|1,8.63,9.55,18.9
831,B,10.7,9.96,10.0
832,F,18.3,8.43,11.5
833,"(A|1,C)",36.1,29.7,29.1
834,B|1,10.900000000000002,8.8,13.4
835,B|2,10.4,17.0,9.0
836,B,10.4,9.33,11.6
837,A,19.0,30.6,30.0
838,B|2,10.6,17.4,11.9
839,B|1,9.29,11.8,14.3
840,A,19.2,29.0,30.1
841,"(A|1,C)",37.5,29.5,30.6
842,D,15.0,9.43,9.16
843,F,17.4,5.52,10.5
844,B,9.38,11.6,11.3
845,"(A|1,C)",37.9,28.799999999999997,29.1
846,"(A|1,C)",36.6,28.4,30.6
847,"(A|1,C)",32.7,29.8,29.2
848,"(A|1,C)",33.4,30.5,30.6
849,B,10.2,9.82,9.43
850,"(A|1,C)",35.3,30.4,30.0
851,B,9.14,14.5,11.3
852,None,17.4,17.5,1.06
853,A,22.299999999999997,30.3,30.4
854,D,13.2,9.2,9.18
855,F,17.4,7.35,8.21
856,B,9.73,9.300000000000002,7.68
857,"(A|1,C)",33.8,28.6,28.6
858,B,9.64,14.1,9.69
859,D,17.8,9.45,10.4
860,F,17.5,7.89,11.9
861,B|2,10.7,16.7,10.8
862,B,9.31,13.099999999999998,10.8
863,A,22.700000000000003,29.1,30.2
864,F,19.8,5.17,10.1
865,B|2,8.86,16.7,9.34
866,G,10.5,18.600000000000005,8.569999999999999
867,B,9.77,9.39,9.25
868,A,18.0,31.4,29.3
869,"(A|1,C)",35.2,29.6,29.3
870,D,16.5,9.01,9.9
871,A,20.7,30.7,30.1
872,B,11.100000000000001,8.72,11.1
873,B|2,9.1,15.9,10.9
874,D,13.1,9.37,11.0
875,A,19.1,29.4,29.4
876,B|1,11.499999999999998,10.0,12.5
877,B,9.81,13.6,10.0
878,B,9.76,13.8,9.48
879,B|2,10.5,14.6,11.9
880,B|1|1,8.49,10.1,15.2
881,"(A|1,C)",36.4,30.6,29.8
882,A,25.1,30.4,31.2
883,"(A|1,C)",35.7,30.0,29.4
884,B,9.64,9.98,9.54
885,A,19.4,30.7,30.9
886,"(A|1,C)",32.7,30.8,29.0
887,F,18.1,8.43,10.5
888,B,9.92,11.5,11.4
889,"(A|1,C)",32.8,29.8,29.6
890,B,11.200000000000001,10.1,9.18
891,B,10.800000000000002,11.6,10.1
892,B|2,9.81,14.6,9.84
893,E,7.78,9.52,19.5
894,B,10.1,10.8,9.53
895,"(A|1,C)",41.0,29.9,30.3
896,B,9.66,10.0,11.2
897,B|1,10.2,10.9,12.0
898,None,38.7,31.6,30.1
899,E,5.2,9.01,16.4
900,B|1,10.6,9.54,14.8
901,A,20.2,29.9,31.100000000000005
902,"(A|1,C)",37.2,30.6,29.9
903,A,21.600000000000005,29.6,29.0
904,B,10.4,8.55,9.99
905,B|1|1,8.94,9.89,15.4
906,B|2,9.72,17.1,9.0
907,B|1|1,10.5,11.1,15.9
908,"(A|1,C)",34.1,31.1,30.9
909,D,18.3,10.0,10.2
910,"(A|1,C)",32.2,29.9,29.7
911,E,4.01,10.5,17.1
912,"(A|1,C)",33.4,30.6,30.5
913,A,21.4,29.5,29.5
914,B|1|1,10.2,10.1,15.7
915,B,10.4,10.3,11.1
916,G,8.19,18.3,9.07
917,D,17.5,12.0,11.2
918,B|1,10.7,10.6,14.0
919,A,22.900000000000002,29.3,29.2
920,B,10.1,10.0,9.82
921,E,3.12,8.85,17.7
922,D,15.2,10.5,9.18
923,B|1|1,8.31,10.5,17.8
924,B,12.7,8.98,9.41
925,B,9.34,9.54,9.16
926,F,16.9,6.44,9.29
927,B,10.800000000000002,9.24,10.599999999999998
928,None,38.4,27.9,30.5
929,B,12.0,7.93,11.4
930,B,9.54,11.1,9.1
931,B|1,9.73,8.83,13.7
932,E,6.15,9.44,16.799999999999997
933,G,8.34,17.0,4.8
934,B,10.2,11.200000000000001,10.9
935,B|1,9.89,10.2,12.1
936,B|1|1,10.6,10.4,16.9
937,G,10.1,17.7,7.05
938,B|1|1,10.0,9.530000000000001,17.9
939,B,10.800000000000002,12.0,9.34
940,None,38.7,30.5,30.6
941,A,21.2,29.2,28.1
942,B|1|1,8.91,11.0,16.2
943,"(A|1,C)",36.6,30.0,28.0
944,B,9.59,9.96,9.27
945,A,18.0,30.8,30.0
946,B,9.88,8.62,8.42
947,A,23.1,30.6,30.6
948,"(A|1,C)",37.7,29.4,29.8
949,G,11.200000000000001,17.7,4.010000000000001
950,B,9.52,11.4,10.9
951,None,33.6,27.499999999999996,30.3
952,B,9.1,8.82,9.3
953,"(A|1,C)",33.4,29.8,30.7
954,F,16.8,6.52,11.4
955,B,10.6,10.4,10.4
956,B|1,8.64,9.4,14.2
957,A,21.5,29.7,29.9
958,D,13.4,11.0,11.0
959,F,18.4,4.55,10.599999999999998
960,A,20.7,30.2,30.2
961,D,13.4,8.86,10.2
962,"(A|1,C)",33.4,29.6,29.0
963,B,12.0,14.0,10.2
964,B,9.86,11.7,11.0
965,F,19.4,7.45,9.72
966,F,15.9,5.57,9.92
967,B|2,11.9,16.8,11.0
968,"(A|1,C)",36.1,30.3,30.9
969,B|1|1,12.7,9.87,17.299999999999997
970,E,8.03,9.8,18.8
971,A,17.6,30.0,31.100000000000005
972,"(A|1,C)",32.2,31.0,30.6
973,F,19.1,8.85,9.63
974,G,10.6,19.3,7.93
975,B,9.42,11.1,10.2
976,"(A|1,C)",32.8,29.6,29.1
977,B,9.87,9.32,10.2
978,B,9.78,11.200000000000001,9.81
979,A,21.4,29.1,30.2
980,B|1|1,10.0,9.160000000000002,15.6
981,G,11.699999999999998,17.7,6.61
982,A,24.2,29.3,30.4
983,F,19.4,6.35,11.0
984,A,21.7,30.5,30.7
985,B|1,10.900000000000002,8.14,14.2
986,B|1|1,10.5,9.82,15.3
987,"(A|1,C)",33.5,30.9,28.9
988,"(A|1,C)",36.9,29.3,30.1
989,E,8.41,9.86,19.0
990,B|1|1,9.02,10.2,15.6
991,D,15.0,11.4,10.1
992,B|2,9.47,16.7,12.0
993,"(A|1,C)",37.4,29.4,32.1
994,A,21.3,30.7,30.2
995,B|1|1,9.44,11.0,15.8
996,G,10.4,17.4,4.66
997,B,9.36,12.2,11.0
998,B,10.1,9.86,10.3
999,"(A|1,C)",33.9,28.9,30.4
1000,B,10.1,9.55,9.77
1001,"(A|1,C)",31.6,29.6,29.9
1002,A,19.3,28.799999999999997,29.6
1003,B,9.82,10.7,8.64
1004,B|1,9.33,10.6,14.9
1005,B|2,8.55,15.9,10.599999999999998
1006,B,8.83,11.5,9.81
1007,G,10.900000000000002,16.2,6.81
1008,B,11.9,9.44,9.91
1009,B|1,8.65,9.54,14.8
1010,G,10.4,16.5,6.680000000000001
1011,B,10.3,11.0,10.2
1012,F,19.0,8.99,12.0
1013,B,9.73,14.399999999999999,9.86
1014,"(A|1,C)",33.9,32.7,31.100000000000005
1015,F,16.4,5.2,10.3
1016,B|1,8.94,9.98,13.1
1017,B|2,9.36,17.7,10.3
1018,B,10.3,10.2,8.6
1019,D,19.0,9.85,8.12
1020,"(A|1,C)",35.5,30.3,30.4
1021,D,13.5,10.1,11.5
1022,"(A|1,C)",34.9,30.0,29.7
1023,B|1,9.32,9.56,13.5
1024,"(A|1,C)",34.9,29.8,31.8
1025,None,9.5,19.4,9.74
1026,"(A|1,C)",35.6,31.0,31.8
1027,B|1,10.800000000000002,8.88,14.5
1028,A,20.4,30.9,27.1
1029,D,16.2,9.54,10.2
1030,"(A|1,C)",33.0,30.3,29.4
1031,B,9.59,8.33,9.45
1032,B,8.59,12.3,9.82
1033,B,9.61,9.66,9.29
1034,D,14.8,9.97,9.76
1035,D,16.2,10.0,9.2
1036,D,18.3,9.09,11.2
1037,B,8.69,11.1,10.5
1038,B,11.599999999999998,11.3,9.88
1039,"(A|1,C)",36.3,30.099999999999998,32.0
1040,B,9.05,10.6,9.57
1041,"(A|1,C)",32.1,28.7,29.8
1042,B,9.24,8.64,9.41
1043,G,9.39,18.8,5.79
1044,A,22.900000000000002,30.3,28.7
1045,"(A|1,C)",37.5,30.3,29.0
1046,G,8.17,19.0,6.1
1047,B,11.599999999999998,8.56,10.3
1048,D,16.5,10.6,12.1
1049,B,9.58,7.7,10.9
1050,B,10.900000000000002,9.7,10.9
1051,B|2,7.63,15.0,9.86
1052,B,8.18,10.7,9.65
1053,D,16.0,11.4,10.8
1054,B,10.5,12.2,8.78
1055,B|1,8.24,9.55,13.5
1056,A,18.5,30.5,27.699999999999996
1057,E,4.41,10.3,17.6
1058,B|1|1,8.5,8.48,17.4
1059,A,22.000000000000004,31.2,31.5
1060,B,9.69,7.75,8.24
1061,G,9.64,19.1,5.01
1062,B|1|1,10.0,12.5,19.3
1063,B|2,12.5,15.3,11.5
1064,D,18.0,9.0,10.2
1065,A,21.3,30.4,30.5
1066,B|1,8.17,8.32,13.9
1067,"(A|1,C)",33.5,31.1,29.8
1068,A,20.9,30.0,31.3
1069,B,10.800000000000002,9.41,9.58
1070,A,19.3,29.2,30.4
1071,D,15.0,11.0,11.1
1072,B,9.78,8.53,11.1
1073,B|1|1,7.05,9.89,15.2
1074,D,17.2,9.75,11.4
1075,B,10.6,9.05,9.57
1076,A,20.3,29.2,30.4
1077,E,6.43,10.4,19.3
1078,"(A|1,C)",36.5,31.2,30.1
1079,B|1|1,9.06,9.98,16.6
1080,A,18.2,30.5,30.0
1081,A,20.6,29.1,30.6
1082,B,11.599999999999998,10.4,10.3
1083,B|1|1,8.58,11.6,18.5
1084,B,9.69,10.6,11.1
1085,B,10.900000000000002,9.48,8.86
1086,E,3.94,10.5,18.3
1087,"(A|1,C)",36.4,29.2,30.0
1088,F,19.2,8.46,8.39
1089,B,12.9,9.8,9.65
1090,E,5.699999999999999,10.1,17.2
1091,B,9.12,11.3,11.6
1092,D,16.5,9.32,10.8
1093,B,9.66,9.64,9.379999999999999
1094,G,9.78,18.4,9.31
1095,D,18.9,10.6,10.5
1096,A,21.4,29.8,29.1
1097,B,8.45,10.7,9.43
1098,B|1|1,9.51,8.84,17.0
1099,D,15.7,9.18,10.9
1100,D,13.7,11.1,10.599999999999998
1101,D,16.8,8.89,10.0
1102,F,17.4,8.33,11.3
1103,B,10.5,8.71,9.75
1104,A,19.8,30.8,28.6
1105,A,20.2,29.1,29.8
1106,A,19.9,30.2,30.8
1107,B,11.000000000000002,13.6,10.2
1108,A,22.000000000000004,28.7,28.9
1109,B,10.6,9.71,8.44
1110,A,23.199999999999996,30.3,29.9
1111,A,22.6,29.7,29.5
1112,D,14.8,11.0,12.6
1113,B,8.87,9.49,10.4
1114,F,16.5,6.79,9.4
1115,D,16.2,10.3,11.7
1116,B,10.0,11.4,8.01
1117,"(A|1,C)",36.1,30.3,30.5
1118,"(A|1,C)",38.4,29.7,29.7
1119,"(A|1,C)",37.1,30.5,30.6
1120,"(A|1,C)",33.8,30.0,32.1
1121,B|1,11.100000000000001,9.72,13.3
1122,B,10.5,10.4,10.0
1123,B,12.0,12.5,10.3
1124,B,8.85,12.6,8.72
1125,"(A|1,C)",32.8,30.2,31.100000000000005
1126,"(A|1,C)",35.4,30.2,29.0
1127,None,37.5,30.8,32.9
1128,A,19.9,30.8,30.4
1129,B,11.399999999999999,10.5,8.61
1130,G,9.97,17.4,7.39
1131,A,22.400000000000002,30.2,30.8
1132,B,10.3,9.59,10.599999999999998
1133,B,9.97,10.7,10.0
1134,B|1,9.69,8.98,11.7
1135,E,7.34,10.5,17.5
1136,F,18.7,6.72,9.41
1137,"(A|1,C)",36.0,31.9,29.5
1138,B,9.96,10.2,9.72
1139,B|2,10.1,17.2,8.91
1140,A,19.3,29.7,30.4
1141,G,8.8,19.6,7.64
1142,G,9.64,18.600000000000005,8.22
1143,B|1,9.98,9.34,11.7
1144,B,8.23,10.9,9.51
1145,G,9.82,17.1,6.85
1146,F,16.6,8.02,9.08
1147,A,19.2,31.5,29.0
1148,B,10.900000000000002,8.03,11.0
1149,None,9.76,0.8859999999999999,5.45
1150,G,9.36,17.300000000000004,7.04
1151,B,11.100000000000001,9.64,9.85
1152,F,18.6,9.0,9.36
1153,None,26.5,22.0,3.09
1154,D,13.7,9.25,7.96
1155,D,13.6,10.7,9.97
1156,B|1|1,9.28,10.3,17.7
1157,A,21.4,30.099999999999998,29.9
1158,G,10.1,19.0,7.16
1159,A,23.1,29.4,30.6
1160,A,19.5,29.3,31.2
1161,B,11.000000000000002,9.09,9.64
1162,A,19.2,29.7,29.4
1163,G,10.1,17.1,4.59
1164,"(A|1,C)",37.5,28.799999999999997,29.8
1165,D,13.6,10.2,9.84
1166,B,9.55,10.4,8.34
1167,A,18.9,28.5,28.2
1168,E,7.39,11.8,18.3
1169,B,10.4,9.39,10.5
1170,G,10.5,17.9,8.31
1171,B|1,8.9,10.1,12.0
1172,G,9.67,17.300000000000004,7.51
1173,"(A|1,C)",34.8,27.6,28.6
1174,F,18.1,7.91,10.7
1175,B|1,9.14,10.4,13.199999999999998
1176,G,10.800000000000002,17.2,6.24
1177,B|2,11.200000000000001,16.4,9.14
1178,B,8.9,12.9,9.8
1179,B,9.6,7.79,9.93
1180,D,17.3,9.56,9.32
1181,B,9.36,10.3,8.39
1182,"(A|1,C)",32.5,28.9,30.9
1183,A,18.8,28.7,30.6
1184,B,11.499999999999998,11.5,11.2
1185,B,11.000000000000002,9.25,10.4
1186,B|2,9.86,15.0,9.66
1187,B,8.59,9.12,10.8
1188,B|2,7.88,15.0,10.9
1189,B,9.57,11.1,8.2
1190,G,9.3,18.4,7.96
1191,F,17.0,5.47,11.3
1192,B|2,10.3,18.8,10.2
1193,B,9.22,10.7,9.31
1194,B,11.100000000000001,11.7,9.19
1195,B|1|1,7.6,10.1,16.799999999999997
1196,B,9.81,12.1,10.1
1197,B,11.100000000000001,10.6,11.6
1198,A,20.7,30.4,30.7
1199,G,11.3,18.7,8.06
1200,B,9.92,14.399999999999999,8.69
1201,A,20.7,31.4,29.7
1202,F,17.5,5.45,10.9
1203,B,11.000000000000002,9.61,9.53
1204,"(A|1,C)",35.7,29.9,31.6
1205,B,9.25,9.33,11.5
1206,A,20.7,30.4,28.4
1207,D,17.4,8.69,9.66
1208,B|2,8.88,18.0,9.59
1209,E,5.52,9.84,18.9
1210,D,15.0,11.3,9.21
1211,B,11.599999999999998,13.7,9.12
1212,"(A|1,C)",33.5,30.2,29.6
1213,F,17.4,3.24,10.3
1214,B,11.8,11.0,9.04
1215,"(A|1,C)",35.2,27.9,29.6
1216,A,22.299999999999997,30.0,31.100000000000005
1217,None,38.8,30.099999999999998,31.7
1218,B,10.5,10.3,10.7
1219,A,17.0,28.6,30.8
1220,B|1|1,8.61,11.6,17.9
1221,G,10.3,14.5,5.44
1222,B,11.200000000000001,9.32,7.57
1223,B|2,10.1,14.5,9.62
1224,B|2,10.0,16.5,9.04
1225,B,-0.022700000000000005,2.52,6.070000000000001
1226,A,20.4,30.8,30.5
1227,A,21.5,30.4,31.3
1228,D,13.2,10.7,9.73
1229,B,9.52,10.5,7.67
1230,F,19.8,6.93,11.3
1231,B,10.5,12.9,10.1
1232,"(A|1,C)",36.2,30.3,30.3
1233,A,21.7,29.1,28.4
1234,B,10.0,9.62,7.17
1235,B,9.93,8.92,11.5
1236,D,13.1,10.4,9.57
1237,B,12.0,11.0,9.91
1238,B|1|1,8.67,8.33,18.7
1239,E,4.11,10.0,19.5
1240,B,10.4,9.35,11.2
1241,B,11.100000000000001,13.2,9.22
1242,B,10.2,9.69,10.3
1243,A,22.000000000000004,30.0,29.4
1244,D,14.1,12.0,10.9
1245,A,18.2,29.7,30.0
1246,B,8.12,9.810000000000002,9.23
1247,G,11.100000000000001,18.8,5.05
1248,A,19.7,32.6,30.2
1249,"(A|1,C)",35.5,30.0,30.1
1250,D,16.0,8.77,10.5
1251,E,1.41,5.51,20.1
1252,"(A|1,C)",35.8,31.3,30.1
1253,B|2,8.93,15.4,9.98
1254,"(A|1,C)",39.4,29.6,30.1
1255,D,18.5,9.52,8.7
1256,"(A|1,C)",32.7,30.0,30.3
1257,F,20.1,6.17,11.3
1258,B|1|1,10.3,9.92,16.2
1259,"(A|1,C)",35.9,29.4,30.4
1260,None,13.800000000000002,3.76,15.2
1261,B,10.7,9.56,10.599999999999998
1262,B,11.599999999999998,9.38,9.08
1263,A,22.000000000000004,30.5,30.7
1264,B,10.3,9.09,10.9
1265,B,9.06,9.82,10.1
1266,B,10.3,10.5,9.16
1267,B|1,10.0,9.44,14.1
1268,G,10.4,19.0,6.45
1269,A,21.4,30.3,30.7
1270,B,9.45,9.73,9.77
1271,B,9.07,13.3,10.4
1272,E,5.799999999999999,10.5,19.1
1273,B|1|1,9.67,10.8,15.4
1274,None,15.6,2.48,11.8
1275,D,16.9,9.43,9.31
1276,A,17.7,31.0,29.8
1277,A,23.399999999999995,30.2,29.0
1278,B|1|1,8.51,10.4,16.4
1279,D,17.7,8.72,9.69
1280,G,10.1,18.3,2.57
1281,B,9.31,9.51,9.63
1282,E,2.94,9.99,16.6
1283,F,16.9,7.75,12.4
1284,B,8.97,11.5,9.6
1285,A,19.8,32.7,31.3
1286,B,8.06,9.83,9.55
1287,E,7.12,11.9,18.8
1288,A,21.9,30.6,29.0
1289,B,9.63,8.39,11.2
1290,B,10.1,9.32,10.8
1291,B,12.3,9.62,10.1
1292,B,9.77,8.8,8.450000000000001
1293,B,8.8,11.3,9.9
1294,"(A|1,C)",32.0,31.8,29.0
1295,"(A|1,C)",35.5,30.6,31.2
1296,B,9.16,13.9,11.2
1297,A,19.3,30.3,31.8
1298,G,11.000000000000002,16.9,5.19
1299,B|1,10.3,10.2,13.0
1300,B|1|1,9.46,10.0,19.1
1301,None,35.7,10.7,8.56
1302,B,10.3,12.7,10.7
1303,B,12.8,9.65,9.45
1304,B,9.45,10.5,9.86
1305,B|1|1,8.59,8.64,17.2
1306,B|1|1,11.000000000000002,10.9,15.6
1307,G,10.5,18.9,4.64
1308,B,10.3,9.74,11.1
1309,B,11.3,10.4,11.0
1310,A,20.8,28.4,30.0
1311,G,9.62,17.7,5.59
1312,"(A|1,C)",36.3,30.0,30.8
1313,B|1,10.1,10.9,11.7
1314,B,11.599999999999998,10.2,11.4
1315,B,11.9,9.87,9.28
1316,None,4.92,22.0,1.12
1317,B|1|1,10.1,9.62,15.5
1318,B,10.5,10.2,9.98
1319,B,10.3,9.29,10.599999999999998
1320,A,23.6,30.9,30.5
1321,A,20.2,30.2,31.4
1322,B|1,10.5,11.1,12.3
1323,B|1,9.08,10.7,12.2
1324,F,17.6,8.33,9.9
1325,A,17.8,30.2,28.9
1326,B,10.800000000000002,8.75,9.44
1327,F,19.1,3.56,8.75
1328,"(A|1,C)",34.8,30.5,31.4
1329,B,12.0,10.8,10.4
1330,"(A|1,C)",36.8,31.2,31.0
1331,A,21.1,30.5,30.4
1332,B,10.4,10.5,10.8
1333,A,21.0,28.3,30.7
1334,B,9.44,9.82,9.24
1335,B,8.56,9.11,10.2
1336,B,11.499999999999998,9.03,10.599999999999998
1337,B|1|1,10.5,9.84,15.2
1338,B,11.200000000000001,11.0,10.7
1339,B,9.0,8.47,10.3
1340,A,20.8,28.6,29.7
1341,E,4.87,9.8,18.4
1342,B,10.7,9.62,9.33
1343,D,18.7,9.59,9.459999999999999
1344,D,17.0,9.99,10.5
1345,B,10.7,13.7,10.1
1346,A,18.9,31.4,29.6
1347,D,14.599999999999998,10.2,10.7
1348,D,18.3,9.29,10.0
1349,B|2,10.4,16.5,10.8
1350,A,22.000000000000004,29.6,29.3
1351,B|2,9.63,17.300000000000004,11.5
1352,"(A|1,C)",37.0,31.4,30.6
1353,A,25.1,29.4,28.7
1354,B,10.3,9.91,8.93
1355,B,11.200000000000001,9.36,10.3
1356,"(A|1,C)",33.9,30.0,30.1
1357,B,10.5,10.6,9.9
1358,"(A|1,C)",35.1,28.7,31.2
1359,B,12.1,8.510000000000002,9.0
1360,B,10.6,9.28,11.4
1361,"(A|1,C)",34.3,30.9,29.2
1362,G,10.7,17.6,8.27
1363,B,9.91,9.59,9.51
1364,B,10.2,13.5,8.97
1365,A,20.6,29.7,30.6
1366,E,6.36,9.39,19.0
1367,B,10.0,10.8,10.2
1368,D,17.3,9.77,9.78
1369,"(A|1,C)",35.3,29.8,28.9
1370,B,11.499999999999998,13.7,8.48
1371,B,8.52,9.22,9.66
1372,B,9.05,10.7,9.9
1373,"(A|1,C)",34.4,29.2,30.8
1374,B|1,9.32,11.1,14.9
1375,B,9.95,11.1,9.75
1376,"(A|1,C)",36.0,27.9,29.3
1377,B,9.71,12.3,10.3
1378,B|1,10.800000000000002,10.0,11.8
1379,"(A|1,C)",31.0,30.4,30.4
1380,A,19.5,30.099999999999998,32.0
1381,A,20.2,30.5,31.100000000000005
1382,B|1|1,10.6,11.4,16.1
1383,B|1,11.3,9.64,11.8
1384,E,7.3500000000000005,9.65,18.6
1385,B|1,7.819999999999999,11.1,11.5
1386,B|1,8.43,10.5,14.2
1387,B|2,9.51,15.5,10.2
1388,B|1,10.7,10.3,14.8
1389,B|1|1,7.809999999999999,10.4,16.9
1390,B,10.5,11.4,9.29
1391,B,9.61,10.1,11.3
1392,None,15.3,3.63,22.499999999999996
1393,G,9.48,17.0,3.58
1394,D,16.3,9.75,10.9
1395,B,9.94,14.3,11.6
1396,A,22.799999999999997,29.2,30.9
1397,B,8.01,9.9,9.97
1398,F,17.1,6.48,10.8
1399,A,17.4,29.9,29.6
1400,"(A|1,C)",32.1,29.9,31.5
1401,B|2,9.77,15.9,9.55
1402,F,17.1,6.39,10.4
1403,B,9.49,9.42,9.54
1404,B,10.5,9.93,11.4
1405,B|2,10.3,15.4,12.4
1406,B|1,9.57,8.73,14.9
1407,B,10.7,9.2,9.01
1408,E,6.97,10.4,19.900000000000002
1409,D,13.6,10.5,10.4
1410,"(A|1,C)",34.4,28.6,29.7
1411,E,6.070000000000001,10.0,19.1
1412,A,17.4,30.099999999999998,28.2
1413,A,22.099999999999998,29.4,28.4
1414,"(A|1,C)",38.9,30.4,29.0
1415,A,24.1,29.1,28.2
1416,B,9.54,11.1,10.2
1417,B,9.87,10.1,10.2
1418,B,10.7,11.8,9.88
1419,B|1|1,9.02,10.7,16.0
1420,B|1|1,9.23,10.5,17.0
1421,F,17.9,8.38,11.4
1422,B,9.62,11.0,11.2
1423,B|1|1,8.71,8.22,19.0
1424,B|2,8.58,16.8,10.2
1425,B,10.7,10.4,8.88
1426,A,22.400000000000002,28.5,29.3
1427,F,17.9,8.63,8.460000000000003
1428,B,10.6,8.09,9.53
1429,D,17.4,9.93,9.61
1430,B,10.4,10.1,7.71
1431,E,5.97,7.639999999999999,18.7
1432,E,6.280000000000001,10.4,18.7
1433,E,5.259999999999999,11.200000000000001,18.1
1434,E,7.249999999999999,9.82,18.7
1435,"(A|1,C)",36.7,30.7,30.7
1436,"(A|1,C)",34.5,29.3,29.7
1437,B|2,12.8,16.3,14.1
1438,"(A|1,C)",35.0,29.1,31.7
1439,B,9.74,10.5,11.4
1440,B,11.8,12.5,9.05
1441,G,9.71,16.9,4.03
1442,B|2,8.97,16.9,10.8
1443,B,8.62,9.49,10.7
1444,A,21.7,30.3,29.7
1445,A,20.5,29.1,29.6
1446,B,10.1,9.23,9.37
1447,A,22.900000000000002,29.9,28.7
1448,D,14.0,11.1,8.380000000000003
1449,D,14.599999999999998,11.8,8.59
1450,None,4.85,30.9,6.08
1451,D,14.299999999999999,8.71,10.8
1452,B,8.32,13.9,8.36
1453,B,9.12,10.8,10.1
1454,"(A|1,C)",33.0,32.2,30.8
1455,F,16.9,8.2,10.8
1456,B,9.55,9.5,9.03
1457,None,11.000000000000002,19.4,9.68
1458,B,9.4,11.0,10.0
1459,D,16.9,8.82,9.69
1460,B,9.45,9.0,11.4
1461,A,21.600000000000005,31.4,30.8
1462,E,3.41,11.0,17.9
1463,B,11.000000000000002,9.74,9.98
1464,B,10.3,12.6,10.9
1465,D,17.9,10.0,9.98
1466,D,14.9,9.160000000000002,10.599999999999998
1467,"(A|1,C)",34.1,30.099999999999998,30.9
1468,G,9.22,17.6,5.52
1469,A,21.800000000000004,29.9,30.5
1470,B,10.4,10.9,8.97
1471,B,11.8,12.6,10.4
1472,A,23.5,31.2,29.6
1473,B,8.76,9.46,9.870000000000001
1474,D,16.4,9.160000000000002,9.98
1475,G,10.3,18.5,3.33
1476,A,20.4,29.4,31.0
1477,"(A|1,C)",38.0,30.6,30.5
1478,B,11.399999999999999,13.0,10.8
1479,B,10.7,9.9,9.16
1480,"(A|1,C)",35.6,29.8,31.0
1481,E,7.759999999999999,8.76,18.4
1482,F,16.8,7.11,10.8
1483,B,10.1,9.37,9.92
1484,A,18.3,28.7,28.6
1485,B|1,8.55,8.26,12.4
1486,B,9.6,9.08,10.4
1487,F,18.1,6.47,9.01
1488,F,17.1,7.82,9.24
1489,B,9.34,11.5,10.599999999999998
1490,A,21.600000000000005,30.3,28.9
1491,A,19.8,29.3,31.7
1492,D,13.900000000000002,9.27,9.28
